sottocartella,profondita,file_diretti,file_ricorsivi,byte_ricorsivi,ultimo_mtime_utc,estensioni_principali_ricorsive
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/qhull_src,10,1,1,1720,2026-07-27T22:35:56+00:00,.txt:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/tests,10,9,49,2489247,2026-07-27T22:35:59+00:00,.txt:30; .py:9; .pyc:9; .npz:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__,11,9,9,363471,2026-07-27T22:35:59+00:00,.pyc:9
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/tests/data,11,31,31,1891629,2026-07-27T22:35:56+00:00,.txt:30; .npz:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/transform,10,10,28,1872132,2026-07-27T22:35:59+00:00,.py:13; .pyc:13; .so:2
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__,11,8,8,290676,2026-07-27T22:35:59+00:00,.pyc:8
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/transform/tests,11,5,10,506526,2026-07-27T22:35:59+00:00,.py:5; .pyc:5
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__,12,5,5,320502,2026-07-27T22:35:59+00:00,.pyc:5
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special,9,41,213,14308253,2026-07-27T22:36:00+00:00,.py:94; .pyc:94; .so:9; .pyi:4; .pxd:3; .pyx:3; .npz:3; .h:2; .build:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/__pycache__,10,21,21,615839,2026-07-27T22:36:00+00:00,.pyc:21
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/_precompute,10,14,28,132715,2026-07-27T22:36:00+00:00,.py:14; .pyc:14
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/_precompute/__pycache__,11,14,14,82183,2026-07-27T22:36:00+00:00,.pyc:14
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/tests,10,58,123,3369660,2026-07-27T22:36:00+00:00,.py:59; .pyc:59; .npz:3; .pyx:1; .build:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/tests/__pycache__,11,58,58,1092830,2026-07-27T22:36:00+00:00,.pyc:58
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/tests/_cython_examples,11,2,2,1102,2026-07-27T22:35:56+00:00,.pyx:1; .build:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/tests/data,11,4,5,1525735,2026-07-27T22:36:00+00:00,.npz:3; .py:1; .pyc:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/special/tests/data/__pycache__,12,1,1,221,2026-07-27T22:36:00+00:00,.pyc:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats,9,73,248,17430241,2026-07-27T22:36:01+00:00,.py:107; .pyc:107; .dat:12; .so:10; .npy:5; .pyi:3; .pxd:2; .npz:1; .json:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/__pycache__,10,61,61,3421842,2026-07-27T22:36:00+00:00,.pyc:61
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_levy_stable,10,2,3,155253,2026-07-27T22:36:00+00:00,.py:1; .pyc:1; .so:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_levy_stable/__pycache__,11,1,1,51587,2026-07-27T22:36:00+00:00,.pyc:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_rcont,10,2,3,108064,2026-07-27T22:36:00+00:00,.py:1; .pyc:1; .so:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_rcont/__pycache__,11,1,1,316,2026-07-27T22:36:00+00:00,.pyc:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_unuran,10,3,4,1327207,2026-07-27T22:36:00+00:00,.py:1; .pyc:1; .so:1; .pyi:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/_unuran/__pycache__,11,1,1,216,2026-07-27T22:36:00+00:00,.pyc:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests,10,41,104,7452739,2026-07-27T22:36:01+00:00,.py:43; .pyc:43; .dat:12; .npy:5; .json:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/__pycache__,11,41,41,3045399,2026-07-27T22:36:01+00:00,.pyc:41
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/data,11,5,22,2243658,2026-07-27T22:36:00+00:00,.dat:12; .npy:5; .pyc:2; .py:2; .json:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/data/__pycache__,12,2,2,20489,2026-07-27T22:36:00+00:00,.pyc:2
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/data/levy_stable,12,3,3,376744,2026-07-27T22:35:57+00:00,.npy:3
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/data/nist_anova,12,11,11,1737653,2026-07-27T22:35:57+00:00,.dat:11
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy/stats/tests/data/nist_linregress,12,1,1,2591,2026-07-27T22:35:57+00:00,.dat:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy-1.17.1.dist-info,8,5,5,307284,2026-07-27T22:36:01+00:00,[senza_estensione]:4; .txt:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/scipy.libs,8,5,5,30877053,2026-07-27T22:35:57+00:00,.0:4; .so:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/lib/python3.12/site-packages/six-1.17.0.dist-info,8,6,6,3402,2026-07-27T22:35:52+00:00,[senza_estensione]:5; .txt:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/share,5,0,1,5377,2026-07-27T22:35:55+00:00,.1:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/share/man,6,0,1,5377,2026-07-27T22:35:55+00:00,.1:1
NASTRAN/REALASED_MODEL/MAIN/.venv_x56/share/man/man1,7,1,1,5377,2026-07-27T22:35:55+00:00,.1:1
NASTRAN/REALASED_MODEL/MAIN/__pycache__,4,2,2,39689,2026-07-28T12:07:06+00:00,.pyc:2
NASTRAN/REALASED_MODEL/MAIN/modal_plots_10lb,4,10,10,3386500,2026-07-27T17:55:16+00:00,.png:10
NASTRAN/REALASED_MODEL/TRIM,3,7,7,4284443,2026-05-26T14:15:03+00:00,.dat:2; .bdf:1; .f04:1; .f06:1; .log:1; .op2:1
NASTRAN/SOL101,2,0,91,11327670,2026-05-25T13:49:57+00:00,.dat:86; .op2:1; .bdf:1; .f04:1; .f06:1; .log:1
NASTRAN/SOL101/BULK,3,85,85,5550328,2026-05-16T13:18:26+00:00,.dat:85
NASTRAN/SOL101/MAIN,3,6,6,5777342,2026-05-25T13:49:57+00:00,.dat:1; .op2:1; .bdf:1; .f04:1; .f06:1; .log:1
NASTRAN_SIMULATIONS,1,1,643,477071950,2026-08-31T23:03:13+00:00,.dat:255; .log:112; .mbd:56; .nc:54; .out:54; .png:32; .pdf:21; .pyc:12; .py:12; .csv:9; .bdf:7; .sh:4
NASTRAN_SIMULATIONS/01_SOL103_60_MODES,2,2,100,77119373,2026-08-05T23:07:57+00:00,.dat:85; .bdf:2; .sh:2; .nas:1; .mat:1; .fem:1; .f04:1; .f06:1; .log:1; .op2:1; .pyc:1; .py:1
NASTRAN_SIMULATIONS/01_SOL103_60_MODES/BULK,3,85,85,1336179,2026-05-07T15:37:31+00:00,.dat:85
NASTRAN_SIMULATIONS/01_SOL103_60_MODES/MAIN,3,10,10,75547925,2026-08-05T17:01:33+00:00,.bdf:2; .nas:1; .mat:1; .fem:1; .sh:1; .f04:1; .f06:1; .log:1; .op2:1
NASTRAN_SIMULATIONS/01_SOL103_60_MODES/__pycache__,3,1,1,6931,2026-08-05T23:07:56+00:00,.pyc:1
NASTRAN_SIMULATIONS/01_SOL103_60_MODES/results,3,2,2,223522,2026-08-05T23:07:57+00:00,.csv:1; .png:1
NASTRAN_SIMULATIONS/02_COUPMASS_STUDY,2,2,103,5452199,2026-08-06T10:45:28+00:00,.dat:85; .bdf:3; .f06:2; .log:2; .op2:2; .pyc:2; .py:2; .png:2; .sh:1; .pdf:1; .csv:1
NASTRAN_SIMULATIONS/02_COUPMASS_STUDY/BULK,3,85,85,1336179,2026-05-07T15:37:31+00:00,.dat:85
NASTRAN_SIMULATIONS/02_COUPMASS_STUDY/MAIN,3,10,10,3335692,2026-08-05T16:40:24+00:00,.bdf:3; .f06:2; .log:2; .op2:2; .sh:1
NASTRAN_SIMULATIONS/02_COUPMASS_STUDY/__pycache__,3,2,2,21405,2026-08-06T10:45:26+00:00,.pyc:2
NASTRAN_SIMULATIONS/02_COUPMASS_STUDY/results,3,4,4,744185,2026-08-06T10:45:28+00:00,.png:2; .pdf:1; .csv:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G,2,4,439,394488690,2026-08-31T23:03:13+00:00,.log:109; .dat:85; .mbd:56; .nc:54; .out:54; .png:29; .pdf:20; .pyc:9; .py:9; .csv:7; .bdf:2; .fem:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/__pycache__,3,4,4,66037,2026-08-06T09:31:32+00:00,.pyc:4
NASTRAN_SIMULATIONS/03_GRAVITY_5G/cumulative_spanwise_error,3,1,17,3532583,2026-08-06T07:38:30+00:00,.pdf:7; .png:7; .pyc:1; .py:1; .csv:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/cumulative_spanwise_error/__pycache__,4,1,1,10725,2026-08-06T07:38:21+00:00,.pyc:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/cumulative_spanwise_error/plots,4,15,15,3513597,2026-08-06T07:38:30+00:00,.pdf:7; .png:7; .csv:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/local_spanwise_error,3,1,17,5336043,2026-08-06T07:47:05+00:00,.pdf:7; .png:7; .pyc:1; .py:1; .csv:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/local_spanwise_error/__pycache__,4,1,1,11548,2026-08-06T07:46:56+00:00,.pyc:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/local_spanwise_error/plots,4,15,15,5314829,2026-08-06T07:47:05+00:00,.pdf:7; .png:7; .csv:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/mbdyn,3,5,278,374395661,2026-08-31T23:03:13+00:00,.log:108; .mbd:56; .nc:54; .out:54; .pyc:2; .py:2; .fem:1; .bylog:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/mbdyn/__pycache__,4,2,2,7886,2026-08-05T17:13:27+00:00,.pyc:2
NASTRAN_SIMULATIONS/03_GRAVITY_5G/mbdyn/cases,4,54,54,174090,2026-08-05T20:50:00+00:00,.mbd:54
NASTRAN_SIMULATIONS/03_GRAVITY_5G/mbdyn/results,4,217,217,316824398,2026-08-31T23:03:13+00:00,.log:108; .nc:54; .out:54; .bylog:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/nastran,3,0,91,2541641,2026-08-05T16:40:24+00:00,.dat:85; .bdf:2; .sh:1; .f06:1; .log:1; .op2:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/nastran/BULK,4,85,85,1336179,2026-05-07T15:37:31+00:00,.dat:85
NASTRAN_SIMULATIONS/03_GRAVITY_5G/nastran/MAIN,4,6,6,1205462,2026-08-05T16:40:24+00:00,.bdf:2; .sh:1; .f06:1; .log:1; .op2:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/plots,3,20,20,7765045,2026-08-06T09:31:34+00:00,.png:13; .pdf:4; .csv:3
NASTRAN_SIMULATIONS/03_GRAVITY_5G/spanwise_area_error,3,1,8,801585,2026-08-06T09:36:26+00:00,.csv:2; .pdf:2; .png:2; .pyc:1; .py:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/spanwise_area_error/__pycache__,4,1,1,13280,2026-08-06T09:34:32+00:00,.pyc:1
NASTRAN_SIMULATIONS/03_GRAVITY_5G/spanwise_area_error/plots,4,6,6,778587,2026-08-06T09:36:26+00:00,.csv:2; .pdf:2; .png:2
TEST,1,1,846,1885911078,2026-08-03T23:01:39+00:00,.mod:81; .log:65; .h5:61; .o:59; .stamp:55; .build:55; .mbd:48; .out:38; .nc:34; .png:32; .csv:27; .aer:26
TEST/BBF_AUTO_TRIM,2,9,25,28038724,2026-07-30T19:14:55+00:00,.py:8; .pyc:7; .mbd:6; .bylog:1; .log:1; .nc:1; .out:1
TEST/BBF_AUTO_TRIM/INCLUDE,3,5,5,39760,2026-07-24T10:24:33+00:00,.mbd:5
TEST/BBF_AUTO_TRIM/__pycache__,3,7,7,124012,2026-07-24T17:59:14+00:00,.pyc:7
TEST/BBF_AUTO_TRIM/output,3,4,4,27759505,2026-07-30T19:14:55+00:00,.bylog:1; .log:1; .nc:1; .out:1
TEST/BBF_DUST_COUPLED,2,11,424,75722970,2026-07-29T21:28:58+00:00,.h5:61; .o:59; .stamp:55; .build:55; .mod:55; .make:25; .cmake:19; .log:12; .out:11; .internal:10; .in:7; .nc:7
TEST/BBF_DUST_COUPLED/INCLUDE,3,2,2,13813,2026-07-23T15:52:25+00:00,.mbd:2
TEST/BBF_DUST_COUPLED/__pycache__,3,6,6,83556,2026-07-29T21:28:58+00:00,.pyc:6
TEST/BBF_DUST_COUPLED/build_dust,3,3,313,33909241,2026-07-23T16:49:16+00:00,.o:59; .stamp:55; .build:55; .mod:55; .make:25; .cmake:19; .internal:10; .txt:6; .bin:6; [senza_estensione]:5; .ts:5; .out:4
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles,4,7,251,14606867,2026-07-23T16:49:16+00:00,.o:59; .stamp:55; .build:55; .make:25; .cmake:18; .internal:10; .bin:6; .txt:5; .ts:5; .out:4; .c:2; .cpp:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3,5,7,13,204468,2026-07-23T15:25:21+00:00,.cmake:4; .bin:3; .out:3; .c:1; .cpp:1; .f:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdC,6,2,2,43118,2026-07-23T15:25:20+00:00,.c:1; .out:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdC/tmp,7,0,0,0,,
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdCXX,6,2,2,42900,2026-07-23T15:25:20+00:00,.cpp:1; .out:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdCXX/tmp,7,0,0,0,,
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdFortran,6,2,2,59408,2026-07-23T15:25:19+00:00,.f:1; .out:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/3.28.3/CompilerIdFortran/tmp,7,0,0,0,,
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/CMakeScratch,5,0,0,0,,
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/FindOpenMP,5,3,3,48976,2026-07-23T15:25:22+00:00,.bin:3
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust.dir,5,11,12,411605,2026-07-23T16:49:16+00:00,.make:5; .cmake:2; .internal:2; .ts:1; .txt:1; .o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust.dir/src,6,1,1,402448,2026-07-23T16:49:16+00:00,.o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust_post.dir,5,11,12,60247,2026-07-23T16:49:12+00:00,.make:5; .cmake:2; .internal:2; .ts:1; .txt:1; .o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust_post.dir/src,6,1,1,50640,2026-07-23T16:49:12+00:00,.o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust_pre.dir,5,11,12,38861,2026-07-23T16:49:12+00:00,.make:5; .cmake:2; .internal:2; .ts:1; .txt:1; .o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dust_pre.dir/src,6,1,1,29344,2026-07-23T16:49:12+00:00,.o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlib.dir,5,12,12,18402,2026-07-23T16:49:12+00:00,.make:5; .cmake:3; .internal:2; .ts:1; .txt:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir,5,66,176,10104139,2026-07-23T16:49:12+00:00,.stamp:55; .o:55; .build:55; .make:5; .cmake:3; .internal:2; .ts:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src,6,0,110,8761696,2026-07-23T16:49:12+00:00,.o:55; .build:55
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/aeroel,7,24,24,1072176,2026-07-23T16:49:03+00:00,.o:12; .build:12
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/fmm,7,4,4,379120,2026-07-23T16:48:51+00:00,.o:2; .build:2
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/general,7,12,12,475248,2026-07-23T16:48:43+00:00,.o:6; .build:6
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/geo,7,10,10,2128520,2026-07-23T16:49:03+00:00,.o:5; .build:5
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/io,7,24,24,2063112,2026-07-23T16:49:05+00:00,.o:12; .build:12
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/linsys,7,6,6,262776,2026-07-23T16:49:05+00:00,.o:3; .build:3
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/options,7,8,8,655552,2026-07-23T16:48:42+00:00,.o:4; .build:4
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/post,7,16,16,1403952,2026-07-23T16:49:12+00:00,.o:8; .build:8
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/precice,7,4,4,285128,2026-07-23T16:49:08+00:00,.o:2; .build:2
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/dustlibF90.dir/src/viscosity,7,2,2,36112,2026-07-23T16:49:00+00:00,.o:1; .build:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/hdf5,5,4,4,3380659,2026-07-23T16:48:34+00:00,.out:1; .c:1; .f90:1; .o:1
TEST/BBF_DUST_COUPLED/build_dust/CMakeFiles/pkgRedirects,5,0,0,0,,
TEST/BBF_DUST_COUPLED/build_dust/bin,4,3,3,9246032,2026-07-23T16:49:16+00:00,[senza_estensione]:3
TEST/BBF_DUST_COUPLED/build_dust/include,4,55,55,1151359,2026-07-23T15:26:03+00:00,.mod:55
TEST/BBF_DUST_COUPLED/build_dust/lib,4,1,1,8800680,2026-07-23T16:49:12+00:00,.a:1
TEST/BBF_DUST_COUPLED/dust,3,6,6,236696,2026-07-29T21:28:58+00:00,.in:5; .h5:1
TEST/BBF_DUST_COUPLED/output,3,0,85,41387672,2026-07-23T16:48:10+00:00,.h5:60; .log:9; .nc:7; .out:7; .mbd:1; .in:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps,4,7,85,41387672,2026-07-23T16:48:10+00:00,.h5:60; .log:9; .nc:7; .out:7; .mbd:1; .in:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/dust,5,54,54,37712952,2026-07-23T16:48:03+00:00,.h5:54
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822181,5,3,4,427406,2026-07-23T15:53:21+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822181/dust,6,1,1,218864,2026-07-23T15:53:21+00:00,.h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822762,5,3,4,427406,2026-07-23T15:56:23+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822762/dust,6,1,1,218864,2026-07-23T15:56:22+00:00,.h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822912,5,3,4,427406,2026-07-23T16:06:04+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784822912/dust,6,1,1,218864,2026-07-23T16:06:03+00:00,.h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784823240,5,3,4,427406,2026-07-23T16:08:33+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784823240/dust,6,1,1,218864,2026-07-23T16:08:33+00:00,.h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784824671,5,3,4,211522,2026-07-23T16:14:02+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784824671/dust,6,1,1,2980,2026-07-23T16:14:02+00:00,.h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784824769,5,3,4,427751,2026-07-23T16:37:52+00:00,.log:1; .nc:1; .out:1; .h5:1
TEST/BBF_DUST_COUPLED/output/V_030.00_mps/incomplete_attempt_1784824769/dust,6,1,1,218864,2026-07-23T16:37:52+00:00,.h5:1
TEST/BBF_DUST_COUPLED/precice-run,3,0,0,0,,
TEST/BBF_DUST_COUPLED/structure,3,1,1,2218,2026-07-23T15:30:16+00:00,.in:1
TEST/TRIM_PID_VELOCITY,2,3,365,1740341949,2026-07-29T22:25:35+00:00,.log:52; .mbd:32; .csv:27; .aer:26; .air:26; .ine:26; .jnt:26; .mod:26; .mov:26; .nc:26; .out:26; .usr:26
TEST/TRIM_PID_VELOCITY/include,3,8,8,55864917,2026-07-21T12:44:04+00:00,.mbd:5; .fem:1; .bin:1; .c81:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results,3,7,354,1684420890,2026-07-29T22:25:35+00:00,.log:52; .csv:27; .mbd:26; .aer:26; .air:26; .ine:26; .jnt:26; .mod:26; .mov:26; .nc:26; .out:26; .usr:26
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_020.0_mps,4,13,13,64668021,2026-07-20T13:35:03+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_021.0_mps,4,13,13,64667562,2026-07-20T13:38:45+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_022.0_mps,4,13,13,64666336,2026-07-20T13:42:31+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_023.0_mps,4,13,13,64664470,2026-07-20T13:46:15+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_024.0_mps,4,13,13,64663866,2026-07-20T13:50:00+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_025.0_mps,4,13,13,64662454,2026-07-20T13:53:37+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_026.0_mps,4,13,13,64663837,2026-07-20T13:57:13+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_027.0_mps,4,13,13,64663378,2026-07-20T14:00:49+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_028.0_mps,4,13,13,64664844,2026-07-20T14:04:23+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_029.0_mps,4,13,13,64665463,2026-07-20T14:07:57+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_030.0_mps,4,13,13,64667011,2026-07-20T14:11:29+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_031.0_mps,4,13,13,64666059,2026-07-20T14:15:01+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_032.0_mps,4,13,13,64665889,2026-07-20T14:18:30+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_033.0_mps,4,13,13,64667091,2026-07-20T14:21:53+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
TEST/TRIM_PID_VELOCITY/trim_sweep_results/V_034.0_mps,4,13,13,64668146,2026-07-20T14:25:12+00:00,.log:2; .mbd:1; .csv:1; .aer:1; .air:1; .ine:1; .jnt:1; .mod:1; .mov:1; .nc:1; .out:1; .usr:1
